object_id,funded_at,funding_round_type,raised_amount_usd,participants,office_id,region,zip_code,state_code
c:141374,2009-09-21,venture,1687500,0,63621,Austin,78744,TX
c:141374,2013-05-22,series-c+,12000000,0,63621,Austin,78744,TX
c:66811,2012-01-01,angel,\N,1,68924,Denver,80602,CO
c:154586,2012-01-01,angel,\N,1,71104,New York,11021,NY
c:147847,2012-01-24,angel,\N,1,67444,Madison,53703,WI
c:150415,2012-01-24,angel,\N,1,68824,Boston,2141,MA
c:145464,2012-01-24,angel,\N,1,65965,Boston,,MA
c:158354,2012-01-24,angel,\N,1,73031,Boston,2210,MA
c:158252,2012-01-24,angel,\N,1,73332,New York,10011,NY
c:158258,2012-01-24,angel,\N,1,72982,Boston,2114,MA
c:152817,2012-03-01,angel,\N,1,73213,SF Bay,94301,CA
c:153735,2013-05-20,private-equity,2500000,0,70676,Portland,97219,OR
c:139015,2013-05-29,series-a,3000000,3,62596,unknown,78746,TX
c:63755,2013-05-16,other,750000,0,69178,Boston,2493,MA
c:128427,2013-05-15,other,1980616,0,61670,SF Bay,94107,CA
c:136682,2013-05-14,venture,220000,0,62043,Columbus,43215,OH
c:152500,2012-03-01,angel,\N,1,69995,New York,,NY
c:140517,2013-05-10,venture,2333224,0,63213,Wallingford,6492,CT
c:158365,2013-05-09,venture,500000,0,73036,Raleigh-Durham,27560,NC
c:144549,2007-10-01,angel,\N,1,65419,SF Bay,94105,CA
c:152422,2012-05-17,angel,\N,1,69943,Denver,80302,CO
c:150189,2012-05-17,angel,\N,1,68713,New York,10012,NY
c:137749,2012-05-17,angel,\N,1,62265,Saint Louis,63101,MO
c:147582,2012-11-14,venture,250000,0,67176,Cleveland,44113,OH
c:82754,2013-01-15,angel,222500,5,62270,Boston,2142,MA
c:146428,2012-08-23,angel,\N,1,66542,Boston,2142,MA
c:150867,2011-03-01,angel,1100000,2,69105,Weston,6883,CT
c:150867,2013-01-02,series-a,2200000,2,69105,Weston,6883,CT
c:6922,2013-05-28,series-c+,60000000,5,65777,Austin,78746,TX
c:6922,2013-05-28,series-c+,60000000,5,65778,Boston,1915,MA
c:6922,2013-05-28,series-c+,60000000,5,65779,Chicago,60540,IL
c:6922,2013-05-28,series-c+,60000000,5,65780,Detroit,48009,MI
c:150500,2013-05-28,angel,500000,2,68869,Willmington,19801,DE
c:150854,2013-05-28,series-a,2573200,0,69093,New York,,NY
c:151162,2013-04-23,venture,50000,0,69262,Portland,97209,OR
c:131551,2013-08-26,venture,18046753,0,61784,Tampa,33716,FL
c:90242,2013-02-07,series-a,3100000,4,60069,Los Angeles,90245,CA
c:20303,2013-04-23,other,1982842,0,72656,SF Bay,94013,CA
c:138592,2013-02-25,angel,\N,1,62446,SF Bay,,CA
c:148372,2013-05-29,series-b,13600000,1,67734,Los Angeles,,CA
c:147955,2013-05-29,other,600000,1,67420,New York,10010,NY
c:158544,2013-04-12,venture,572726,0,73149,Fitchburg,53711,WI
c:68396,2013-05-28,angel,299222,0,64580,SF Bay,94133,CA
c:146549,2013-05-23,angel,150000,0,66609,Baltimore,21201,MD
c:143633,2012-12-31,other,235000,0,64895,East Hartford,6108,CT
c:149384,2013-04-12,venture,17956999,0,68270,Boston,2472,MA
c:150034,2013-05-13,angel,\N,1,68629,Madison,53703,WI
c:59068,2013-05-30,venture,\N,3,73192,SF Bay,,CA
c:85318,2013-05-20,other,2200000,0,69425,SF Bay,,CA
c:148186,2013-04-12,venture,7451650,0,67559,Baltimore,21224,MD
c:154047,2013-05-30,angel,500000,1,70867,Seattle,98052,WA
c:61722,2013-05-30,venture,6500000,0,70497,SF Bay,94107,CA
c:158876,2013-04-09,private-equity,5050050,0,73377,Raleigh-Durham,27517,NC
c:110746,2013-04-05,venture,2130712,0,61223,New York,10012,NY
c:154057,2013-11-03,series-b,3000000,0,70871,Austin,78759,TX
c:144217,2012-08-01,angel,525000,2,65247,Las Vegas,89101,NV
c:150213,2013-04-01,series-a,1981872,0,68736,New York,6902,CT
c:152305,2013-06-25,series-a,5000000,4,69885,SF Bay,94103,CA
c:149971,2013-03-29,series-a,212500,0,68600,Charlottesville,22902,VA
c:143719,2013-03-26,other,1385000,0,64957,Philadelphia,19130,PA
c:146237,2013-03-27,venture,242000,0,66427,New York,10001,NY
c:77953,2013-05-30,angel,\N,0,70065,Chicago,60606,IL
c:78701,2013-06-03,series-b,7000000,2,72614,Los Angeles,90401,CA
c:48071,2000-01-01,angel,500000,1,71469,New York,10004,NY
c:117354,2013-03-21,venture,1054840,0,64574,Saco,4072,ME
c:137347,2013-03-28,series-a,34999920,0,62161,Boston,2199,MA
c:142203,2013-06-04,series-a,4500000,8,64126,SF Bay,94107,CA
c:152757,2013-06-04,angel,1000000,4,70145,New York,10001,NY
c:86190,2013-06-05,series-c+,25000000,4,59894,SF Bay,94063,CA
c:144139,2013-05-01,angel,118000,1,65174,Chicago,60654,IL
c:152870,2013-06-03,angel,300000,0,70203,Youngstown,44503,OH
c:152025,2013-06-04,other,4300993,0,69722,Kalamazoo,49008,MI
c:113663,2013-03-21,other,505000,0,61272,Philadelphia,19123,PA
c:152135,2011-10-04,other,5005000,0,69790,Los Angeles,92618,CA
c:83212,2013-06-06,series-b,8000000,2,70000,Los Angeles,90013,CA
c:1304,2012-08-14,private-equity,3623499,0,67997,Los Angeles,90064,CA
c:148957,2013-06-06,series-b,6000000,8,68034,New York,10013,NY
c:148366,2011-04-01,venture,2500000,4,67664,SF Bay,94105,CA
c:148366,2013-05-01,series-a,6000000,2,67664,SF Bay,94105,CA
c:152493,2013-06-03,angel,40000,1,69988,New York,10003,NY
c:146635,2013-06-06,series-a,10000000,4,66651,SF Bay,,CA
c:150880,2012-07-01,angel,\N,1,69118,SF Bay,94107,CA
c:153120,2013-06-07,venture,\N,1,70339,SF Bay,94530,CA
c:86539,2013-06-07,private-equity,10000000,1,59907,Portland,04101-1503,ME
c:141608,2013-06-07,series-b,11500000,10,63780,Boston,2421,MA
c:154046,2013-06-06,angel,\N,0,71186,SF Bay,,\N
c:86562,2013-06-10,series-b,33000000,4,59912,SF Bay,94065,CA
c:154427,2013-06-10,venture,75000000,2,71036,Phoenix,85260,AZ
c:140129,2013-06-10,other,41000000,0,63041,SF Bay,94129,CA
c:139295,2013-06-11,series-b,35000000,4,62672,SF Bay,94061,CA
c:144198,2013-06-11,other,135000000,1,65233,Houston,77002,TX
c:146682,2013-06-12,angel,1250000,1,68290,SF Bay,94025,CA
c:69117,2013-06-10,venture,31519071,0,62540,SF Bay,94301,CA
c:103233,2013-06-10,series-a,1512816,0,60522,SF Bay,94404,CA
c:140377,2010-05-22,angel,\N,1,67940,New York,10018,NY
c:146156,2013-03-12,other,139521,0,66375,Concord,3301,NH
c:137742,2008-11-01,series-a,\N,2,68732,Dallas,75038-3813,TX
c:152871,2013-06-12,venture,250000,1,70204,Cleveland,44122,OH
c:144324,2012-10-01,angel,\N,1,65291,New York,10053,NY
c:149650,2013-06-11,venture,1000000,0,68441,Denver,80111,CO
c:64365,2013-06-12,other,2400000000,0,60983,Rochester,14608,NY
c:133774,2013-06-13,series-b,15000000,6,63944,SF Bay,94103,CA
c:133774,2013-06-13,series-b,15000000,6,72968,New York,10003,NY
c:70778,2013-06-25,series-a,1600000,4,64806,New York,10018,NY
c:148439,2013-06-12,venture,549970,0,67713,New York,10007,NY
c:138030,2013-06-14,angel,250000,1,62334,Las Vegas,89101,NV
c:152965,2013-06-12,venture,1000000,0,70263,Los Angeles,91505,CA
c:152119,2013-06-17,series-a,3500000,4,69941,SF Bay,,CA
c:152119,2012-03-22,angel,600000,8,69941,SF Bay,,CA
c:86137,2013-06-17,series-a,30000000,3,63496,Los Angeles,90232,CA
c:40145,2007-07-25,series-a,2000000,0,65979,Kamuela,96743,HI
c:40145,2008-09-02,series-b,2500000,0,65979,Kamuela,96743,HI
c:148860,2013-03-04,other,471000,0,67968,Dallas,75080,TX
c:138075,2013-02-28,venture,11000000,0,62344,Raleigh-Durham,27709,NC
c:146743,2013-02-28,angel,1320000,0,66717,Boston,2494,MA
c:113396,2013-02-27,series-a,4645311,0,68674,Southampton,11968,NY
c:159514,2012-11-01,angel,\N,1,73732,Denver,80302,CO
c:84464,2011-08-01,angel,400000,0,63676,SF Bay,94107,CA
c:84464,2012-10-01,angel,1200000,4,63676,SF Bay,94107,CA
c:140638,2013-06-17,other,499943,0,63268,Austin,78735,TX
c:157878,2013-06-17,venture,995000,0,72780,SF Bay,94965,CA
c:157013,2013-02-27,venture,1094604,0,72310,Grand Rapids,49503,MI
c:67949,2013-02-27,other,3837000,0,71188,Dallas,75240,TX
c:144615,2013-02-26,other,7075000,0,65469,Washington DC,21401,MD
c:30855,2013-02-26,other,2500000,0,72865,SF Bay,,CA
c:44600,2013-02-26,series-a,1500000,1,62506,SF Bay,94133,CA
c:148175,2013-02-27,venture,320000,0,67553,Saint Louis,63017,MO
c:157010,2013-06-19,series-a,11000000,5,72276,Atlanta,30308,GA
c:34194,2013-02-20,other,750668,0,67085,SF Bay,94301,CA
c:103155,2012-08-12,other,545000,0,73062,Cincinnati,45202,OH
c:148860,2013-02-19,other,1000000,0,67968,Dallas,75080,TX
c:104068,2013-09-13,series-a,1700000,0,60604,New York,10003,NY
c:142220,2013-10-15,series-b,12000000,2,64134,Boston,2451,MA
c:146755,2013-02-15,venture,87000,0,66728,New York,,NY
c:150388,2013-02-15,angel,925000,0,68807,Atlanta,30339,GA
c:148492,2013-02-15,series-a,1504791,0,67754,Denver,80202,CO
c:122638,2013-02-14,other,850000,0,61531,Indianapolis,46240,IN
c:81800,2013-02-14,venture,1453500,0,62961,San Diego,92111,CA
c:151591,2013-02-14,venture,3881000,0,69504,Nashua,3063,NH
c:155640,2012-10-04,post-ipo,26500000,1,72117,Miami,33130,FL
c:149635,2013-06-21,series-a,6000000,2,68433,Providence,2903,RI
c:154638,2013-02-08,venture,311152,0,71169,Los Angeles,90079,CA
c:153579,2012-04-05,angel,600000,3,70584,SF Bay,94101-5401,CA
c:140824,2011-11-10,angel,\N,1,63371,SF Bay,,CA
c:73449,2013-01-30,angel,500000,6,66863,Cincinnati,,OH
c:158649,2013-06-20,venture,116623,0,73239,Boston,1588,MA
c:147109,2013-06-20,angel,350000,0,66904,Philadelphia,19312,PA
c:47617,2013-06-20,venture,750000,0,73428,Boston,2111,MA
c:155229,2013-02-06,angel,250000,0,71366,Atlanta,30309,GA
c:18478,2013-02-06,venture,9610889,0,68918,Boston,2451,MA
c:145478,2013-07-30,private-equity,3500000,4,65970,Seattle,98104,WA
c:150012,2013-06-24,angel,500000,3,68620,SF Bay,CA 94303-3220,CA
c:151059,2013-06-24,angel,400000,0,69220,Austin,78746,TX
c:56808,2013-01-31,other,1500000,0,73656,Los Angeles,92660,CA
c:151469,2013-01-31,venture,3271712,0,69437,New York,6830,CT
c:146027,2013-01-31,series-b,1701619,0,66269,Chicago,60077,IL
c:153786,2013-01-29,angel,597001,0,70717,Secaucus,7094,NJ
c:157715,2013-01-24,private-equity,10000000,0,72674,Philadelphia,19428,PA
c:144467,2013-01-24,other,5760000,0,65375,San Diego,92121,CA
c:158725,2013-01-28,angel,25000,0,73295,Baton Rouge,70801,LA
c:154653,2013-06-25,series-a,5500000,1,71152,Philadelphia,,PA
c:147723,2013-06-25,venture,55000000,3,67278,Boston,1460,MA
c:142092,2013-06-25,series-a,6300000,7,64064,SF Bay,94107,CA
c:148453,2013-06-26,angel,1400000,0,67724,SF Bay,94608,CA
c:139917,2013-06-26,series-a,1500000,2,62948,SF Bay,94105,CA
c:103477,2013-01-17,venture,5000,0,60537,Chicago,,IL
c:164,2013-04-01,venture,3908252,1,70150,SF Bay,94402,CA
c:147055,2013-01-15,other,170000,0,66881,SF Bay,94105,CA
c:155566,2013-06-27,private-equity,4400000,3,71520,Atlanta,30009,GA
c:155566,2013-06-27,other,3000000,1,71520,Atlanta,30009,GA
c:131664,2013-06-26,venture,2300000,0,61793,Boston,1801,MA
c:78918,2013-06-27,angel,235122,0,65857,Los Angeles,,CA
c:104598,2013-01-04,angel,120000,0,60710,Seattle,98008,WA
c:24441,2013-01-04,private-equity,27000000,0,63637,Austin,78746,TX
c:21789,2013-01-02,venture,3004040,0,70602,Portland,97124,OR
c:137494,2013-06-28,venture,300000,0,62202,Chicago,60654,IL
c:143422,2012-05-01,angel,125000,0,64797,Santa Barbara,93101,CA
c:62202,2013-04-15,angel,50000,1,66433,SF Bay,94043,CA
c:77713,2013-07-02,series-b,15000000,3,69840,SF Bay,94103,CA
c:81769,2013-07-02,series-a,4000000,6,68814,SF Bay,,CA
c:147385,2013-07-03,venture,2500000,0,67053,Raleigh-Durham,27701,NC
c:117354,2013-07-01,other,161458,0,64574,Saco,4072,ME
c:152645,2013-07-01,venture,5000000,0,70084,Boston,1880,MA
c:128427,2012-12-31,other,2215228,0,61670,SF Bay,94107,CA
c:142199,2012-12-27,angel,650000,0,64122,Denver,80302,CO
c:91134,2012-12-28,venture,362745,0,60095,Columbus,43017,OH
c:81068,2012-01-25,angel,1000000,17,67372,SF Bay,,CA
c:81068,2012-08-01,angel,750000,2,67372,SF Bay,,CA
c:81068,2013-06-01,series-a,6000000,3,67372,SF Bay,,CA
c:72786,2013-05-01,angel,50000,1,72729,SF Bay,,CA
c:141113,2013-05-28,angel,\N,1,63500,Raleigh-Durham,27701,NC
c:148688,2013-07-03,venture,5000000,0,67863,Austin,78746,TX
c:86189,2012-12-26,private-equity,3226728,0,59787,Boston,2140,MA
c:157211,2012-12-21,venture,2028715,0,72388,SF Bay,94301,CA
c:157211,2012-12-21,venture,2028715,0,72389,SF Bay,94306,CA
c:85758,2012-12-18,venture,5665730,0,64576,Southport,6890,CT
c:104321,2013-07-03,venture,4000000,0,60651,Carson City,89701,NV
c:144037,2012-12-14,venture,200000,0,65115,SF Bay,94588,CA
c:146461,2012-12-14,other,100000,0,66562,Fort Collins,80526,CO
c:30178,2012-12-13,series-b,3391862,1,70569,SF Bay,94536,CA
c:131583,2012-11-29,private-equity,11136154,0,61789,SF Bay,94555-3619,CA
c:140869,2012-11-28,venture,8624988,1,63392,Detroit,48103,MI
c:146150,2012-11-29,other,1800000,0,73847,Atlanta,30328,GA
c:117354,2012-11-27,other,439000,0,64574,Saco,4072,ME
c:147547,2013-04-01,angel,\N,1,67163,Seattle,,WA
c:105687,2012-11-21,series-b,2000000,0,61254,Philadelphia,19406,PA
c:150006,2012-11-16,venture,150000,0,68617,Tampa,33801,FL
c:124642,2012-11-16,other,1384000,0,61588,Bloomfield,6002,CT
c:157124,2013-07-09,venture,28400000,2,72346,Phoenix,85297,AZ
c:144028,2012-11-14,other,427778,0,65108,SF Bay,94404,CA
c:155705,2013-07-10,series-b,43000000,6,71577,SF Bay,94040,CA
c:131596,2012-11-08,series-c+,1500000,0,61790,Minneapolis,55441,MN
c:82443,2013-02-11,angel,112835,0,67021,New York,10016,CA
c:82443,2013-02-11,angel,112835,0,67023,SF Bay,94103,CA
c:152628,2013-07-08,angel,\N,4,70071,Los Angeles,,CA
c:155712,2013-07-10,series-b,2000000,0,71582,Sacramento,95811,CA
c:25907,2013-07-09,private-equity,10000000,0,72086,Dallas,75205,TX
c:152003,2012-11-06,venture,310001,0,69711,San Diego,92122,CA
c:144028,2012-11-06,venture,150000,0,65108,SF Bay,94404,CA
c:104138,2012-11-13,venture,50000,0,60616,Dallas,75205,TX
c:157278,2013-07-11,other,2000000,1,72430,New York,10013,NY
c:146150,2007-01-01,post-ipo,\N,3,73847,Atlanta,30328,GA
c:85941,2010-12-01,angel,1000000,2,60740,SF Bay,94301,CA
c:144375,2013-07-11,other,2300000,0,65323,Austin,78759,TX
c:75829,2010-12-01,venture,\N,1,70184,Seattle,98121,WA
c:141483,2013-07-15,series-a,2102090,1,63701,Raleigh-Durham,27612,NC
c:141483,2013-07-15,series-a,2102090,1,63702,Los Angeles,,CA
c:142687,2012-10-24,other,1915000,0,64375,Washington DC,20170,VA
c:146269,2012-10-24,other,1075000,0,68786,SF Bay,95110,CA
c:82679,2013-05-28,venture,\N,1,67828,SF Bay,94301,CA
c:143422,2013-07-11,venture,150000,0,64797,Santa Barbara,93101,CA
c:148576,2011-02-11,other,400000,2,67811,New York,10016,NY
c:148576,2011-02-11,other,400000,2,67812,Philadelphia,19406,PA
c:147259,2010-01-01,angel,\N,1,67000,Boston,1801,MA
c:147259,2011-01-01,angel,\N,1,67000,Boston,1801,MA
c:145201,2013-07-15,series-a,2000000,3,65836,Detroit,48226,MI
c:154601,2012-08-08,angel,10000,0,71113,Norfolk,23510,VA
c:155863,2012-10-15,series-a,2500000,0,71663,Gardner,1440,MA
c:143897,2009-04-27,other,5000000,1,65050,Fort Lauderdale,33324,FL
c:143897,2006-10-29,other,3000000,1,65050,Fort Lauderdale,33324,FL
c:146659,2012-10-11,series-a,1512500,0,66671,Washington DC,20191,VA
c:157533,2013-07-16,series-a,2000000,6,72559,SF Bay,94103,CA
c:38270,2013-07-16,series-a,2000000,1,60114,Los Angeles,92708,CA
c:151794,2012-10-11,other,3000000,0,69595,San Diego,92024,CA
c:159490,2013-01-08,angel,75000,1,73719,Chicago,60654,FL
c:100844,2004-06-01,other,3000000,1,60335,Boston,1803,MA
c:100844,2006-05-01,other,2000000,1,60335,Boston,1803,MA
c:100844,2007-02-01,other,2000000,1,60335,Boston,1803,MA
c:150983,2013-07-16,series-a,3400000,3,69174,SF Bay,,CA
c:151301,2013-08-20,series-a,2500000,2,69334,SF Bay,94103,CA
c:105414,2012-10-09,series-b,4306037,0,60894,Philadelphia,19406,PA
c:155485,2012-10-09,other,965000,0,71491,Mahwah,7495,NJ
c:122830,2012-10-04,series-b,10000000,0,61537,Denver,80302,CO
c:61882,2012-10-05,venture,115000,0,72340,Sacramento,95630,CA
c:87480,2013-07-17,series-b,16000000,4,59976,SF Bay,94133,CA
c:155911,2012-04-26,angel,400000,6,71690,SF Bay,94301,CA
c:148837,2011-07-01,angel,1000000,5,69945,SF Bay,94105,CA
c:148837,2012-07-01,series-a,\N,7,69945,SF Bay,94105,CA
c:156235,2013-07-01,series-a,2400000,2,71799,SF Bay,94107,CA
c:137901,2011-08-01,angel,25000,3,62291,SF Bay,94085,CA
c:137901,2012-08-20,angel,700000,3,62291,SF Bay,94085,CA
c:141791,2013-03-29,series-a,100000,1,63881,New York,7302,NJ
c:47617,2012-05-10,angel,\N,4,73428,Boston,2111,MA
c:149727,2012-10-03,other,340419,0,68479,Washington DC,20001,DC
c:149727,2012-10-03,other,340419,0,68480,New York,10016,NY
c:144037,2012-10-03,venture,140000,0,65115,SF Bay,94588,CA
c:146036,2012-10-02,other,250000,0,66280,San Diego,92014,CA
c:152092,2012-12-31,angel,1000000,1,69756,Seattle,98005,WA
c:104971,2013-07-18,series-a,\N,4,60787,Hudson,3051,NH
c:7734,2013-07-18,series-b,7000000,4,69608,SF Bay,94133,CA
c:153911,2010-01-01,angel,1350000,0,70794,Louisville,40223,KY
c:156471,2013-01-23,series-b,12400000,0,71986,SF Bay,94105,CA
c:156471,2011-03-01,series-a,4000000,2,71986,SF Bay,94105,CA
c:156471,2009-09-19,series-a,2750000,1,71986,SF Bay,94105,CA
c:102449,2012-09-27,series-a,749964,0,60455,Los Angeles,90245,CA
c:18478,2012-09-27,other,6500000,0,68918,Boston,2451,MA
c:50920,2012-09-27,venture,1000000,0,72077,Denver,80027,CO
c:50920,2012-09-27,venture,1000000,0,72211,Denver,80027,CO
c:7734,2009-07-28,series-a,2800000,0,69608,SF Bay,94133,CA
c:7734,2008-05-13,angel,1000000,0,69608,SF Bay,94133,CA
c:144110,2011-08-09,private-equity,220000,0,65161,Houston,77429,TX
c:103323,2012-07-18,angel,895000,2,60525,SF Bay,94109,CA
c:155570,2013-07-22,series-b,10000000,3,71522,Boston,2462,MA
c:140139,2011-07-01,angel,500000,0,65404,New York,10022,NY
c:77834,2010-12-01,series-a,1800000,1,63427,Chicago,60654,IL
c:146237,2012-09-24,angel,380000,0,66427,New York,10001,NY
c:50264,2012-09-21,series-b,3161300,0,69954,New York,10016,NY
c:101893,2013-07-23,series-b,18000000,4,60413,Kansas City,66205,KS
c:149227,2013-07-23,series-a,8500000,2,69010,SF Bay,94070,CA
c:149227,2013-07-23,series-a,8500000,2,69219,SF Bay,94070,CA
c:147679,2013-06-18,venture,1300000,3,67240,Chicago,60654,IL
c:109364,2013-07-23,series-a,5500000,5,61128,SF Bay,94041,CA
c:154430,1998-01-01,angel,\N,1,71039,Providence,2903,RI
c:156875,2010-01-01,series-a,3000000,6,72216,New York,10018,NY
c:156875,2013-05-01,other,175000,0,72216,New York,10018,NY
c:154430,2012-11-01,other,55000,1,71039,Providence,2903,RI
c:154430,2012-09-05,other,300000,1,71039,Providence,2903,RI
c:154430,2008-11-26,other,390000,1,71039,Providence,2903,RI
c:154430,2011-01-25,other,458000,1,71039,Providence,2903,RI
c:154430,2008-07-08,other,600000,1,71039,Providence,2903,RI
c:154430,2007-02-28,other,368000,1,71039,Providence,2903,RI
c:104224,2013-07-23,series-b,8700000,1,60635,SF Bay,94404,CA
c:60815,2013-07-23,private-equity,15000000,5,60640,Portland,4112,ME
c:106079,2013-04-08,venture,\N,1,60988,Boston,1772,MA
c:53006,2012-09-19,venture,6448822,0,68704,SF Bay,94965,CA
c:148225,2012-09-19,angel,557500,0,67579,Saint Louis,63101,MO
c:150882,2010-12-01,venture,\N,1,69120,Boston,2114,MA
c:147205,2012-09-13,venture,340000,0,66962,Greenville,29607,SC
c:144660,2012-12-01,series-b,3000000,1,65503,New York,10001,NY
c:151711,2011-06-01,angel,\N,1,69552,SF Bay,94085,CA
c:2417,2011-04-03,series-a,2499998,0,63053,SF Bay,94133,CA
c:2417,2013-07-01,series-a,5262724,0,63053,SF Bay,94133,CA
c:34460,2013-07-24,series-a,5000000,1,61311,Greenville,29601,SC
c:139295,2012-09-12,series-c+,34006738,0,62672,SF Bay,94061,CA
c:154136,2013-07-15,angel,825000,1,70920,Seattle,98104,WA
c:77140,2012-09-01,angel,1400000,0,62194,New York,10022,NY
c:155692,2013-07-25,angel,1100000,1,71569,SF Bay,94301,CA
c:146270,2013-07-25,series-a,3000000,2,66990,New York,10010,NY
c:158915,2012-12-31,venture,372000,0,73407,New York,10011,NY
c:122673,2012-08-30,venture,908394,0,61533,Dallas,75001,TX
c:107746,2012-08-30,venture,975000,0,61090,Portland,97209,OR
c:107746,2012-08-30,venture,975000,0,61091,SF Bay,,CA
c:138014,2012-08-30,venture,1025000,0,62323,Denver,80301,CO
c:152215,2012-03-16,angel,1000000,3,69836,California - Other,,CA
c:139237,2012-07-31,angel,\N,1,62760,SF Bay,95054,CA
c:139237,2011-01-01,series-a,1500000,1,62760,SF Bay,95054,CA
c:146950,2013-07-26,other,250000,0,66821,Portland,,OR
c:145805,2013-08-13,angel,1200000,1,66126,Los Angeles,90024,CA
c:67949,2012-08-22,venture,135000,0,71188,Dallas,75240,TX
c:149650,2012-08-20,venture,662100,0,68441,Denver,80111,CO
c:6922,2012-08-20,private-equity,13191580,0,65777,Austin,78746,TX
c:6922,2012-08-20,private-equity,13191580,0,65778,Boston,1915,MA
c:6922,2012-08-20,private-equity,13191580,0,65779,Chicago,60540,IL
c:6922,2012-08-20,private-equity,13191580,0,65780,Detroit,48009,MI
c:47447,2012-08-10,other,400000,0,63201,New York,10001,NY
c:47447,2012-08-10,other,400000,0,63202,Phoenix,85252,AZ
c:139599,2012-08-10,other,25000,1,62806,Seattle,,WA
c:156392,2012-08-10,venture,22787517,0,71937,San Diego,92130,CA
c:84205,2013-07-29,series-c+,16000000,4,62603,SF Bay,94065,CA
c:1645,2012-08-15,other,6024070,0,73458,Boston,1742,MA
c:137564,2012-08-09,series-a,2243000,0,62218,Fitchburg,53719,WI
c:147435,2012-08-08,other,294000,0,67790,San Diego,92101,CA
c:81941,2013-11-22,venture,7366914,0,62747,Los Angeles,90067,CA
c:74997,2013-07-30,venture,2600000,4,63137,SF Bay,94105,CA
c:24029,2012-07-30,other,3000000,0,73574,New York,10012,NY
c:148239,2011-05-04,angel,\N,6,67591,SF Bay,94306,CA
c:131502,2013-07-31,private-equity,\N,1,61780,SF Bay,95035,CA
c:146109,2013-07-31,series-a,1500000,1,66337,Cincinnati,45202,OH
c:148183,2013-07-31,series-b,\N,1,67557,Chicago,60201,IL
c:82234,2012-07-31,other,949960,0,64425,SF Bay,94608,CA
c:82234,2012-07-31,other,949960,0,64426,SF Bay,94608,CA
c:82234,2012-07-31,other,949960,0,64428,Tampa,33701,FL
c:82234,2012-07-31,other,949960,0,64429,Chicago,60606,IL
c:148499,2013-07-30,series-b,500100,0,67768,SF Bay,94025,CA
c:74047,2012-07-23,venture,1100000,2,60825,SF Bay,94043,CA
c:138904,2013-08-01,series-c+,13000000,4,62548,SF Bay,94065,CA
